Site Name,Division,Line Segment,Mile Post,Radio ID #,Version,SMID,SM EMP Address,SiteID,Network ID,Tx Power Offset,SFLen,FFrame,Number of WIUs,DSB,Slot 1,Slot 2,Slot 3,Slot 4,DSB1,DSB2,DSB3,DSB4,DSB5,DSB6,CONNECT,REPEAT,REPEAT DSB 1,REPEAT FTDMA 1,REPEAT DSB 2,REPEAT FTDMA 2,REPEAT DSB 3,REPEAT FTDMA 3,HOLDOFF,SBM MOD,Lat DD:MM.MMMN,Long DD:MM.MMMW,Height (m)
SIG 505.7/505.8,Piedmont,,505.9,3940724,MTA06-2018-007,w61115001r,ns.w.611150:01.r.sma,611150,0,0,4000,0,1,ON,,,,,"611150,1","611150,2","611150,3","611150,4","611150,5","611150,6",3680097,OFF,,,,,,,5,,34:46.2400N, 82:44.4499W,289
JOHNSON,Piedmont,,508,3940725,MTA06-2018-007,w61116101r,ns.w.611161:01.r.sma,611161,0,0,4000,0,1,ON,,,,,"611161,1","611161,2","611161,3","611161,4","611161,5","611161,6",3680097,OFF,,,,,,,5,,34:44.7807N, 82:45.2639W,292
SIG 509.7/509.8,Piedmont,,509.8,3940726,MTA06-2018-007,w61116201r,ns.w.611162:01.r.sma,611162,0,0,4000,0,2,ON,,,,,"611162,1","611162,2","611162,3","611162,4","611162,5","611162,6",3680097,OFF,,,,,,,5,,34:43.6121N, 82:46.3994W,288
ROWLAND,Piedmont,,511.9,3940727,MTA06-2018-007,w61116301r,ns.w.611163:01.r.sma,611163,0,0,4000,0,1,ON,,,,,"611163,1","611163,2","611163,3","611163,4","611163,5","611163,6",3680097,OFF,,,,,,,5,,34:42.4489N, 82:47.9541W,260
SIG 514.3/514.4,Piedmont,,514.5,3940728,MTA06-2018-007,w61116401r,ns.w.611164:01.r.sma,611164,0,0,4000,0,1,ON,,,,,"611164,1","611164,2","611164,3","611164,4","611164,5","611164,6",3680097,OFF,,,,,,,5,,34:41.5427N, 82:50.1992W,229
KEOWEE,Piedmont,,517,3940729,MTA06-2018-007,w61116501r,ns.w.611165:01.r.sma,611165,0,0,4000,0,1,ON,,,,,"611165,1","611165,2","611165,3","611165,4","611165,5","611165,6",3680097,OFF,,,,,,,5,,34:41.8417N, 82:52.5720W,246
COURTENAY,Piedmont,,519.6,3940730,MTA06-2018-007,w61116601r,ns.w.611166:01.r.sma,611166,0,0,4000,0,1,ON,,,,,"611166,1","611166,2","611166,3","611166,4","611166,5","611166,6",3680097,OFF,,,,,,,5,,34:42.7483N, 82:54.9074W,284
SIG 521.9/522.0,Piedmont,,522,3940731,MTA06-2018-007,w61116701r,ns.w.611167:01.r.sma,611167,0,0,4000,0,2,ON,,,,,"611167,1","611167,2","611167,3","611167,4","611167,5","611167,6",3680097,OFF,,,,,,,5,,34:41.3891N, 82:56.5692W,290
SIG 523.5/523.6,Piedmont,,523.6,3940732,MTA06-2018-007,w61116801r,ns.w.611168:01.r.sma,611168,0,0,4000,0,2,ON,,,,,"611168,1","611168,2","611168,3","611168,4","611168,5","611168,6",3680097,OFF,,,,,,,5,,34:41.2012N, 82:58.0856W,279
CHENEY,Piedmont,,525.6,3940733,MTA06-2018-007,w61116901r,ns.w.611169:01.r.sma,611169,0,0,4000,0,1,ON,,,,,"611169,1","611169,2","611169,3","611169,4","611169,5","611169,6",3680097,OFF,,,,,,,5,,34:40.9266N, 82:59.9456W,276
SIG 527.7/527.8,Piedmont,,527.9,3940734,MTA06-2018-007,w61117001r,ns.w.611170:01.r.sma,611170,0,0,4000,0,1,ON,,,,,"611170,1","611170,2","611170,3","611170,4","611170,5","611170,6",3680097,OFF,,,,,,,5,,34:40.5172N, 83:02.2405W,262
JASON,Piedmont,,530.2,3940735,MTA06-2018-007,w61118101r,ns.w.611181:01.r.sma,611181,0,0,4000,0,1,ON,,,,,"611181,1","611181,2","611181,3","611181,4","611181,5","611181,6",3680097,OFF,,,,,,,5,,34:39.9183N, 83:04.6201W,300
SIG 532.1/532.2,Piedmont,,532.2,3940736,MTA06-2018-007,w61118201r,ns.w.611182:01.r.sma,611182,0,0,4000,0,2,ON,,,,,"611182,1","611182,2","611182,3","611182,4","611182,5","611182,6",3680097,OFF,,,,,,,5,,34:40.0454N, 83:06.3520W,275
HUNTER,Piedmont,,533.8,3940737,MTA06-2018-007,w61118301r,ns.w.611183:01.r.sma,611183,0,0,4000,0,1,ON,,,,,"611183,1","611183,2","611183,3","611183,4","611183,5","611183,6",3680097,OFF,,,,,,,5,,34:39.8851N, 83:08.0331W,270
SIG 536.9/537.0,Piedmont,,536.9,3940738,MTA06-2018-007,w61118401r,ns.w.611184:01.r.sma,611184,0,0,4000,300,1,OFF,"0,30,101,611184,1",,,,,,,,,,,OFF,,,,,,,5,,34:38.6334N, 83:10.6821W,223
SIG 539.5/539.6,Piedmont,,539.5,3940739,MTA06-2018-007,w61118501r,ns.w.611185:01.r.sma,611185,0,0,4000,300,1,OFF,"30,30,101,611185,1",,,,,,,,,,,OFF,,,,,,,5,,34:37.5239N, 83:12.9447W,238
TUGALO,Piedmont,,542.2,3940740,MTA06-2018-007,w61118601r,ns.w.611186:01.r.sma,611186,0,0,4000,300,1,OFF,"60,30,101,611186,1",,,,,,,,,,,OFF,,,,,,,5,,34:36.3971N, 83:15.2723W,236
PARK,Piedmont,,545,3940741,MTA06-2018-007,w61118701r,ns.w.611187:01.r.sma,611187,0,0,4000,0,1,ON,,,,,"611187,1","611187,2","611187,3","611187,4","611187,5","611187,6",3680096,OFF,,,,,,,5,,34:35.1486N, 83:17.7617W,281
SIG 547.1/547.2,Piedmont,,547.2,3940742,MTA06-2018-007,w61118801r,ns.w.611188:01.r.sma,611188,0,0,4000,0,2,ON,,,,,"611188,1","611188,2","611188,3","611188,4","611188,5","611188,6",3680096,OFF,,,,,,,5,,34:34.6947N, 83:19.8130W,311
SIG 549.3/549.4,Piedmont,,549.3,3940743,MTA06-2018-007,w61118901r,ns.w.611189:01.r.sma,611189,0,0,4000,0,2,ON,,,,,"611189,1","611189,2","611189,3","611189,4","611189,5","611189,6",3680096,OFF,,,,,,,5,,34:34.5160N, 83:22.1575W,349
AYERSVILLE,Piedmont,,551.9,3940744,MTA06-2018-007,w61119001r,ns.w.611190:01.r.sma,611190,0,0,4000,0,1,ON,,,,,"611190,1","611190,2","611190,3","611190,4","611190,5","611190,6",3680096,OFF,,,,,,,5,,34:33.6393N, 83:24.4611W,380
SIG 554.7/554.8,Piedmont,,554.9,3940745,MTA11-2017-005,w61120101r,ns.w.611201:01.r.sma,611201,0,0,4000,0,2,ON,,,,,"611201,1","611201,2","611201,3","611201,4","611201,5","611201,6",3680086,OFF,,,,,,,5,,34:32.8689N, 83:27.2037W,453
MOUNT AIRY,Piedmont,,558,3940746,MTA11-2017-005,w61120201r,ns.w.611202:01.r.sma,611202,0,0,4000,0,1,ON,,,,,"611202,1","611202,2","611202,3","611202,4","611202,5","611202,6",3680086,OFF,,,,,,,5,,34:31.3023N, 83:29.6791W,467
SIG 559.5/559.6,Piedmont,,559.7,3940747,MTA11-2017-005,w61120301r,ns.w.611203:01.r.sma,611203,0,0,4000,0,2,ON,,,,,"611203,1","611203,2","611203,3","611203,4","611203,5","611203,6",3680096,OFF,,,,,,,5,,34:30.7236N, 83:31.5445W,471
BALDWIN,Piedmont,,562,3940748,MTA11-2017-005,w61120401r,ns.w.611204:01.r.sma,611204,0,0,4000,0,1,ON,,,,,"611204,1","611204,2","611204,3","611204,4","611204,5","611204,6",3680095,OFF,,,,,,,5,,34:29.3426N, 83:32.8860W,454
SIG 565.7/565.8,Piedmont,,565.5,3940749,MTA11-2017-005,w61120501r,ns.w.611205:01.r.sma,611205,0,0,4000,0,1,ON,,,,,"611205,1","611205,2","611205,3","611205,4","611205,5","611205,6",3680095,OFF,,,,,,,5,,34:27.0810N, 83:35.3425W,433
YONAH,Piedmont,,569.1,3940750,MTA11-2017-005,w61120601r,ns.w.611206:01.r.sma,611206,0,0,4000,0,1,ON,,,,,"611206,1","611206,2","611206,3","611206,4","611206,5","611206,6",3680095,OFF,,,,,,,5,,34:25.0263N, 83:37.9039W,409
SIG 571.3/571.4,Piedmont,,571.3,3940751,,w61120701r,ns.w.611207:01.r.sma,611207,0,0,4000,0,Close Prox,ON,,,,,"611207,1","611207,2","611207,3","611207,4","611207,5","611207,6",,OFF,,,,,,,5,,34:23.7723N, 83:39.4122W,411
LULA,Piedmont,,572.9,3940752,MTA11-2017-005,w61121101r,ns.w.611211:01.r.sma,611211,0,0,4000,0,1,ON,,,,,"611211,1","611211,2","611211,3","611211,4","611211,5","611211,6",3680095,OFF,,,,,,,5,,34:23.0776N, 83:40.6191W,398
CAGLE,Piedmont,,574,3940753,MTA11-2017-005,w61120801r,ns.w.611208:01.r.sma,611208,0,0,4000,0,1,ON,,,,,"611208,1","611208,2","611208,3","611208,4","611208,5","611208,6",3680095,OFF,,,,,,,5,,34:23.0977N, 83:41.7863W,397
SIG 576.3/576.4,Piedmont,,576.2,3940754,MTA11-2017-005,w61120901r,ns.w.611209:01.r.sma,611209,0,0,4000,0,1,ON,,,,,"611209,1","611209,2","611209,3","611209,4","611209,5","611209,6",3680095,OFF,,,,,,,5,,34:22.5763N, 83:43.9126W,362
SIG 578.7/578.8,Piedmont,,578.6,3940755,MTA11-2017-005,w61121001r,ns.w.611210:01.r.sma,611210,0,0,4000,0,1,ON,,,,,"611210,1","611210,2","611210,3","611210,4","611210,5","611210,6",,OFF,,,,,,,5,,34:21.4606N, 83:45.8182W,371
RED LANE,Piedmont,,581.1,3940756,MTA11-2017-005,w61122101r,ns.w.611221:01.r.sma,611221,0,0,4000,0,1,ON,,,,,"611221,1","611221,2","611221,3","611221,4","611221,5","611221,6",,OFF,,,,,,,5,,34:19.7819N, 83:47.5200W,382
SIG 582.9/583.0,Piedmont,,583,3940757,MTA11-2017-005,w61122201r,ns.w.611222:01.r.sma,611222,0,0,4000,0,2,ON,,,,,"611222,1","611222,2","611222,3","611222,4","611222,5","611222,6",,OFF,,,,,,,5,,34:18.2623N, 83:47.9934W,363
MIDLAND,Piedmont,,585,3940758,MTA11-2017-005,w61122301r,ns.w.611223:01.r.sma,611223,0,0,4000,0,1,ON,,,,,"611223,1","611223,2","611223,3","611223,4","611223,5","611223,6",,OFF,,,,,,,5,,34:17.0576N, 83:49.5047W,369
CHICOPEE,Piedmont,,588,3940759,MTA11-2017-005,w61122401r,ns.w.611224:01.r.sma,611224,0,0,4000,0,1,ON,,,,,"611224,1","611224,2","611224,3","611224,4","611224,5","611224,6",,OFF,,,,,,,5,,34:15.0348N, 83:51.3222W,377
SIG 589.9/590.0,Piedmont,,590.1,3940760,MTA11-2017-005,w61122501r,ns.w.611225:01.r.sma,611225,0,0,4000,0,1,ON,,,,,"611225,1","611225,2","611225,3","611225,4","611225,5","611225,6",,OFF,,,,,,,5,,34:13.7928N, 83:52.9194W,357
GRIF,Piedmont,,592.3,3940761,MTA11-2017-005,w61122601r,ns.w.611226:01.r.sma,611226,0,0,4000,0,1,ON,,,,,"611226,1","611226,2","611226,3","611226,4","611226,5","611226,6",,OFF,,,,,,,5,,34:12.3599N, 83:54.4346W,364
ALLEN,Piedmont,,594.8,3940762,MTA11-2017-005,w61122701r,ns.w.611227:01.r.sma,611227,0,0,4000,0,1,ON,,,,,"611227,1","611227,2","611227,3","611227,4","611227,5","611227,6",,OFF,,,,,,,5,,34:10.7504N, 83:56.0760W,340
SIG 597.5/597.6,Piedmont,,597.4,3940763,MTA11-2017-005,w61122801r,ns.w.611228:01.r.sma,611228,0,0,4000,0,1,ON,,,,,"611228,1","611228,2","611228,3","611228,4","611228,5","611228,6",,OFF,,,,,,,5,,34:09.1661N, 83:57.9585W,355
WALTERS,Piedmont,,600,3940764,MTA11-2017-005,w61122901r,ns.w.611229:01.r.sma,611229,0,0,4000,0,1,ON,,,,,"611229,1","611229,2","611229,3","611229,4","611229,5","611229,6",,OFF,,,,,,,5,,34:07.9573N, 83:59.9144W,360
SIG 602.5/603.6,Piedmont,,602.7,3940765,MTA11-2017-005,w61123001r,ns.w.611230:01.r.sma,611230,0,0,4000,0,2,ON,,,,,"611230,1","611230,2","611230,3","611230,4","611230,5","611230,6",,OFF,,,,,,,5,,34:06.0664N, 84:01.7786W,352
SHADOW BROOK,Piedmont,,605.2,3940766,MTA11-2017-005,w61124101r,ns.w.611241:01.r.sma,611241,0,0,4000,0,1,ON,,,,,"611241,1","611241,2","611241,3","611241,4","611241,5","611241,6",,OFF,,,,,,,5,,34:04.3986N, 84:03.2790W,349
SIG 607.5/607.6,Piedmont,,607.5,3940767,MTA11-2017-005,w61124201r,ns.w.611242:01.r.sma,611242,0,0,4000,0,1,ON,,,,,"611242,1","611242,2","611242,3","611242,4","611242,5","611242,6",3680014,OFF,,,,,,,5,,34:02.7959N, 84:04.7626W,324
SIG 609.9/610.0,Piedmont,,610,3940768,MTA11-2017-005,w61124301r,ns.w.611243:01.r.sma,611243,0,0,4000,0,1,ON,,,,,"611243,1","611243,2","611243,3","611243,4","611243,5","611243,6",3680014,OFF,,,,,,,5,,34:01.4725N, 84:06.5845W,302
DULUTH,Piedmont,,612.7,3940769,,w61124401r,ns.w.611244:01.r.sma,611244,0,0,4000,0,Close Prox,ON,,,,,"611244,1","611244,2","611244,3","611244,4","611244,5","611244,6",3680014,OFF,,,,,,,5,,34:00.0217N, 84:08.8041W,333
CAROLINA,Piedmont,,615,3940770,MTA11-2017-005,w61124501r,ns.w.611245:01.r.sma,611245,0,0,4000,0,1,ON,,,,,"611245,1","611245,2","611245,3","611245,4","611245,5","611245,6",3680014,OFF,,,,,,,5,,33:58.4775N, 84:10.1409W,338
SIG 617.1/617.2,Piedmont,,617.1,3940771,MTA11-2017-005,w61124601r,ns.w.611246:01.r.sma,611246,0,0,4000,0,1,ON,,,,,"611246,1","611246,2","611246,3","611246,4","611246,5","611246,6",3680014,OFF,,,,,,,5,,33:57.2658N, 84:11.8615W,317
NORCROSS,Piedmont,,619,3940772,MTA11-2017-005,w61124701r,ns.w.611247:01.r.sma,611247,0,0,4000,0,1,ON,,,,,"611247,1","611247,2","611247,3","611247,4","611247,5","611247,6",3680187,OFF,,,,,,,5,,33:56.0909N, 84:13.3265W,336
RAY,Piedmont,,621.4,3940773,MTA11-2017-005,w61124801r,ns.w.611248:01.r.sma,611248,0,0,4000,0,1,ON,,,,,"611248,1","611248,2","611248,3","611248,4","611248,5","611248,6",2621995,OFF,,,,,,,5,,33:55.0403N, 84:15.6224W,329
SIG 622.5/622.6,Piedmont,,622.57,3940774,MTA11-2017-005,w61125101r,ns.w.611251:01.r.sma,611251,0,0,4000,0,2,ON,,,,,"611251,1","611251,2","611251,3","611251,4","611251,5","611251,6",,OFF,,,,,,,5,,33:54.5606N, 84:16.3067W,329
CHAMBLEE,Piedmont,,624.7,3940775,MTA11-2017-005,w61124901r,ns.w.611249:01.r.sma,611249,0,0,4000,0,1,ON,,,,,"611249,1","611249,2","611249,3","611249,4","611249,5","611249,6",,OFF,,,,,,,5,,33:53.3961N, 84:18.1675W,326
GOODWIN,Piedmont,,626.3,3940776,MTA11-2017-005,w61125001r,ns.w.611250:01.r.sma,611250,0,0,4000,0,1,ON,,,,,"611250,1","611250,2","611250,3","611250,4","611250,5","611250,6",3680435,OFF,,,,,,,5,,33:52.6349N, 84:19.4489W,319
SIG 628.7/628.8,Piedmont,,628.7,3940777,MTA11-2017-005,w61126101r,ns.w.611261:01.r.sma,611261,0,0,4000,0,2,ON,,,,,"611261,1","611261,2","611261,3","611261,4","611261,5","611261,6",,OFF,,,,,,,5,,33:51.0656N, 84:21.0368W,293
FOREMOST,Piedmont,,630.9,3940778,MTA11-2017-005,w61126201r,ns.w.611262:01.r.sma,611262,0,0,4000,0,1,ON,,,,,"611262,1","611262,2","611262,3","611262,4","611262,5","611262,6",3680435,OFF,,,,,,,5,,33:49.6998N, 84:22.0691W,272
FIELDS,Piedmont,H,0.6,3941207,MTA06-2018-007,w61204701r,ns.w.612047:01.r.sma,612047,0,0,4000,0,1,ON,,,,,"612047,1","612047,2","612047,3","612047,4","612047,5","612047,6",3680105,OFF,,,,,,,5,,36:04.2075N, 79:46.6903W,249
SIG 2.4/2.5,Piedmont,H,2.4,3941208,MTA06-2018-007,w61204801r,ns.w.612048:01.r.sma,612048,0,0,4000,0,1,ON,,,,,"612048,1","612048,2","612048,3","612048,4","612048,5","612048,6",3680105,OFF,,,,,,,5,,36:04.7473N, 79:44.9796W,250
SIG 5.2/5.3,Piedmont,H,5.2,3941209,MTA06-2018-007,w61204901r,ns.w.612049:01.r.sma,612049,0,0,4000,0,1,ON,,,,,"612049,1","612049,2","612049,3","612049,4","612049,5","612049,6",3680105,OFF,,,,,,,5,,36:05.2075N, 79:42.0446W,229
MCLEANSVILLE,Piedmont,H,7.75,3941210,MTA06-2018-007,w61205001r,ns.w.612050:01.r.sma,612050,0,0,4000,0,1,ON,,,,,"612050,1","612050,2","612050,3","612050,4","612050,5","612050,6",3680414,OFF,,,,,,,5,,36:06.2240N, 79:39.6637W,234
SUPERIOR,Piedmont,H,9.8,3941211,MTA06-2018-007,w61206101r,ns.w.612061:01.r.sma,612061,0,0,4000,0,1,ON,,,,,"612061,1","612061,2","612061,3","612061,4","612061,5","612061,6",3680414,OFF,,,,,,,5,,36:06.5756N, 79:37.5701W,219
SIG 12.0/12.1,Piedmont,H,12.1,3941212,MTA06-2018-007,w61206201r,ns.w.612062:01.r.sma,612062,0,0,4000,0,1,ON,,,,,"612062,1","612062,2","612062,3","612062,4","612062,5","612062,6",3680414,OFF,,,,,,,5,,36:06.8339N, 79:35.2564W,217
SIG 14.4/14.5,Piedmont,H,14.4,3941213,MTA06-2018-007,w61206301r,ns.w.612063:01.r.sma,612063,0,0,4000,0,1,ON,,,,,"612063,1","612063,2","612063,3","612063,4","612063,5","612063,6",3680414,OFF,,,,,,,5,,,,0
SIG 17.0/17.1,Piedmont,H,17.03,3941214,MTA06-2018-007,w61206401r,ns.w.612064:01.r.sma,612064,0,0,4000,0,1,ON,,,,,"612064,1","612064,2","612064,3","612064,4","612064,5","612064,6",3680414,OFF,,,,,,,5,,36:06.0337N, 79:30.0685W,222
SIG 19.2/19.3,Piedmont,H,19.3,3941215,MTA06-2018-007,w61206501r,ns.w.612065:01.r.sma,612065,0,0,4000,0,1,ON,,,,,"612065,1","612065,2","612065,3","612065,4","612065,5","612065,6",3680414,OFF,,,,,,,5,,36:06.6736N, 79:27.9650W,218
BURLINGTON,Piedmont,H,21.04,3941216,MTA06-2018-007,w61206601r,ns.w.612066:01.r.sma,612066,0,0,4000,0,1,ON,,,,,"612066,1","612066,2","612066,3","612066,4","612066,5","612066,6",3680414,OFF,,,,,,,5,,36:05.8978N, 79:26.3184W,207
MERRILL,Piedmont,H,23.5,3941217,MTA06-2018-007,w61206701r,ns.w.612067:01.r.sma,612067,0,0,4000,0,1,ON,,,,,"612067,1","612067,2","612067,3","612067,4","612067,5","612067,6",3680414,OFF,,,,,,,5,,36:04.8813N, 79:24.2690W,200
HAW RIVER,Piedmont,H,25.5,3941218,MTA06-2018-007,w61206801r,ns.w.612068:01.r.sma,612068,0,0,4000,0,1,ON,,,,,"612068,1","612068,2","612068,3","612068,4","612068,5","612068,6",3680415,OFF,,,,,,,5,,36:05.2227N, 79:22.3257W,168
SIG 27.2/27.3,Piedmont,H,27.25,3941219,MTA06-2018-007,w61206901r,ns.w.612069:01.r.sma,612069,0,0,4000,0,1,ON,,,,,"612069,1","612069,2","612069,3","612069,4","612069,5","612069,6",3680415,OFF,,,,,,,5,,36:05.5620N, 79:20.5587W,185
SIG 29.4/29.5,Piedmont,H,29.5,3941220,MTA06-2018-007,w61207001r,ns.w.612070:01.r.sma,612070,0,0,4000,0,1,ON,,,,,"612070,1","612070,2","612070,3","612070,4","612070,5","612070,6",3680415,OFF,,,,,,,5,,36:05.8538N, 79:18.2498W,200
MEBANE,Piedmont,H,31.6,3941221,MTA06-2018-007,w61208101r,ns.w.612081:01.r.sma,612081,0,0,4000,0,1,ON,,,,,"612081,1","612081,2","612081,3","612081,4","612081,5","612081,6",3680415,OFF,,,,,,,5,,36:05.7319N, 79:15.9750W,209
ISOM,Piedmont,H,34.1,3941222,MTA06-2018-007,w61208201r,ns.w.612082:01.r.sma,612082,0,-8.99,4000,0,1,ON,,,,,"612082,1","612082,2","612082,3","612082,4","612082,5","612082,6",3680415,OFF,,,,,,,5,,,,0
SIG 36.6/36.7,Piedmont,H,36.6,3941223,MTA06-2018-007,w61208301r,ns.w.612083:01.r.sma,612083,0,0,4000,0,1,ON,,,,,"612083,1","612083,2","612083,3","612083,4","612083,5","612083,6",3680415,OFF,,,,,,,5,,36:04.6495N, 79:10.9016W,213
SIG 39.1/39.2,Piedmont,H,39.2,3941224,MTA06-2018-007,w61208401r,ns.w.612084:01.r.sma,612084,0,0,4000,0,1,ON,,,,,"612084,1","612084,2","612084,3","612084,4","612084,5","612084,6",3680416,OFF,,,,,,,5,,36:04.3698N, 79:08.2665W,178
SIG 41.3/41.4,Piedmont,H,41.4,3941225,MTA06-2018-007,w61208501r,ns.w.612085:01.r.sma,612085,0,0,4000,0,1,ON,,,,,"612085,1","612085,2","612085,3","612085,4","612085,5","612085,6",3680416,OFF,,,,,,,5,,36:04.1483N, 79:05.9883W,180
SIG 43.3/43.4,Piedmont,H,43.3,3941226,MTA06-2018-007,w61208601r,ns.w.612086:01.r.sma,612086,0,0,4000,0,1,ON,,,,,"612086,1","612086,2","612086,3","612086,4","612086,5","612086,6",3680416,OFF,,,,,,,5,,36:03.1531N, 79:04.6103W,192
SIG 45.5/45.6,Piedmont,H,45.5,3941227,MTA06-2018-007,w61208701r,ns.w.612087:01.r.sma,612087,0,0,4000,0,1,ON,,,,,"612087,1","612087,2","612087,3","612087,4","612087,5","612087,6",3680416,OFF,,,,,,,5,,36:02.2959N, 79:02.8656W,152
KING,Piedmont,H,47.9,3941228,MTA06-2018-007,w61208801r,ns.w.612088:01.r.sma,612088,0,0,4000,0,1,ON,,,,,"612088,1","612088,2","612088,3","612088,4","612088,5","612088,6",3680416,OFF,,,,,,,5,,36:01.7456N, 79:00.5592W,145
FUNSTON,Piedmont,H,49.8,3941229,MTA06-2018-007,w61208901r,ns.w.612089:01.r.sma,612089,0,0,4000,0,1,ON,,,,,"612089,1","612089,2","612089,3","612089,4","612089,5","612089,6",3680416,OFF,,,,,,,5,,36:01.6438N, 78:58.6723W,155
SIG 52.1/52.2,Piedmont,H,52.07,3941230,MTA06-2018-007,w61209001r,ns.w.612090:01.r.sma,612090,0,0,4000,0,1,ON,,,,,"612090,1","612090,2","612090,3","612090,4","612090,5","612090,6",3680416,OFF,,,,,,,5,,36:01.0445N, 78:56.7115W,128
SIG 54.3,Piedmont,H,54.4,3941231,MTA06-2018-007,w61210101r,ns.w.612101:01.r.sma,612101,0,0,4000,0,1,ON,,,,,"612101,1","612101,2","612101,3","612101,4","612101,5","612101,6",3680417,OFF,,,,,,,5,,35:59.9708N, 78:54.6430W,130
SIG 55.0,Piedmont,H,54.98,3941232,MTA06-2018-007,w61210201r,ns.w.612102:01.r.sma,612102,0,0,4000,0,1,ON,,,,,"612102,1","612102,2","612102,3","612102,4","612102,5","612102,6",3680417,OFF,,,,,,,5,,35:59.7025N, 78:54.1778W,128
D & S JCT MAIN,Piedmont,H,56.4,3941233,MTA06-2018-007,w61210301r,ns.w.612103:01.r.sma,612103,0,0,4000,0,1,ON,,,,,"612103,1","612103,2","612103,3","612103,4","612103,5","612103,6",3680417,OFF,,,,,,,5,,35:58.7500N, 78:52.6443W,130
SULLIVAN,Piedmont,H,59.1,3941234,MTA06-2018-007,w61210401r,ns.w.612104:01.r.sma,612104,0,0,4000,0,1,ON,,,,,"612104,1","612104,2","612104,3","612104,4","612104,5","612104,6",3680417,OFF,,,,,,,5,,35:57.3030N, 78:51.1604W,128
SIG 61.1/61.2,Piedmont,H,61.26,3941235,MTA06-2018-007,w61210501r,ns.w.612105:01.r.sma,612105,0,0,4000,0,1,ON,,,,,"612105,1","612105,2","612105,3","612105,4","612105,5","612105,6",3680417,OFF,,,,,,,5,,35:55.5250N, 78:51.1450W,123
NELSON,Piedmont,H,63.6,3941236,MTA06-2018-007,w61210601r,ns.w.612106:01.r.sma,612106,0,0,4000,0,1,ON,,,,,"612106,1","612106,2","612106,3","612106,4","612106,5","612106,6",3680417,OFF,,,,,,,5,,35:53.4002N, 78:51.0164W,125
CLEGG,Piedmont,H,65.7,3941237,MTA06-2018-007,w61210701r,ns.w.612107:01.r.sma,612107,0,0,4000,0,1,ON,,,,,"612107,1","612107,2","612107,3","612107,4","612107,5","612107,6",3680417,OFF,,,,,,,5,,35:50.8157N, 78:50.2499W,116
SIG 67.9/68.0,Piedmont,H,68,3941238,MTA06-2018-007,w61210801r,ns.w.612108:01.r.sma,612108,0,0,4000,0,1,ON,,,,,"612108,1","612108,2","612108,3","612108,4","612108,5","612108,6",3680417,OFF,,,,,,,5,,35:50.0014N, 78:49.7784W,110
SIG 69.9/70.0,Piedmont,H,70.06,3941239,MTA06-2018-007,w61210901r,ns.w.612109:01.r.sma,612109,0,0,4000,0,1,ON,,,,,"612109,1","612109,2","612109,3","612109,4","612109,5","612109,6",3680417,OFF,,,,,,,5,,35:48.3535N, 78:49.3847W,113
SIG 72.2/72.3,Piedmont,H,72.18,3941240,MTA06-2018-007,w61700101r,ns.w.617001:01.r.sma,617001,0,0,4000,0,1,ON,,,,,"617001,1","617001,2","617001,3","617001,4","617001,5","617001,6",2621454,OFF,,,,,,,5,,35:47.4627N, 78:47.3967W,154
FETNER (CSX),Piedmont,H,72.8,3941241,,w61700201r,ns.w.617002:01.r.sma,617002,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG (CSX),Piedmont,H,74,3941242,,w61700301r,ns.w.617003:01.r.sma,617003,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG (CSX),Piedmont,H,74.9,3941243,,w61700401r,ns.w.617004:01.r.sma,617004,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG (CSX),Piedmont,H,76.6,3941244,,w61700501r,ns.w.617005:01.r.sma,617005,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG (CSX),Piedmont,H,78.2,3941245,,w61700601r,ns.w.617006:01.r.sma,617006,0,0,4000,900,1,OFF,,,,,,,,,,,,OFF,,,,,,,5,,,,0
BOYLAN MAIN,Piedmont,H,80.9,3941246,MTA06-2018-007,w61700701r,ns.w.617007:01.r.sma,617007,0,0,4000,0,1,ON,,,,,"617007,1","617007,2","617007,3","617007,4","617007,5","617007,6",2621454,OFF,,,,,,,5,,35:46.6642N, 78:39.0486W,97
HUNT,Piedmont,H,81.3,3941247,MTA06-2018-007,w61700801r,ns.w.617008:01.r.sma,617008,0,0,4000,0,1,ON,,,,,"617008,1","617008,2","617008,3","617008,4","617008,5","617008,6",,OFF,,,,,,,5,,35:46.4767N, 78:38.6937W,98
SOUTH RALEIGH,Piedmont,H,83.9,3941248,MTA06-2018-007,w61700901r,ns.w.617009:01.r.sma,617009,0,0,4000,0,1,ON,,,,,"617009,1","617009,2","617009,3","617009,4","617009,5","617009,6",2621454,OFF,,,,,,,5,,35:44.1145N, 78:38.1104W,93
SIG 85.5/85.6,Piedmont,H,85.5,3941249,MTA06-2018-007,w61701001r,ns.w.617010:01.r.sma,617010,0,0,4000,0,1,ON,,,,,"617010,1","617010,2","617010,3","617010,4","617010,5","617010,6",3680418,OFF,,,,,,,5,,35:43.1401N, 78:37.5751W,108
